time,open,high,low,close,volume
2025-09-10 12:25:47,521.34,522.55,505.34,508.7,19311824
2025-09-10 13:25:47,508.7,517.18,496.18,502.16,48845862
2025-09-10 14:25:47,502.16,509.84,496.09,502.28,31494691
2025-09-10 15:25:47,502.28,505.38,497.06,498.67,23853340
2025-09-10 16:25:47,498.67,503.08,481.85,488.67,11537761
2025-09-10 17:25:47,488.67,497.46,476.7,483.64,26548420
2025-09-10 18:25:47,483.64,492.68,476.22,490.42,22465186
2025-09-10 19:25:47,490.42,495.22,480.27,488.2,47719464
2025-09-10 20:25:47,488.2,495.85,476.26,483.57,38240924
2025-09-10 21:25:47,483.57,488.81,471.56,478.13,43784356
2025-09-10 22:25:47,478.13,493.74,474.6,491.3,1378168
2025-09-10 23:25:47,491.3,497.96,474.96,483.11,13775018
2025-09-11 00:25:47,483.11,483.28,468.9,475.86,38883032
2025-09-11 01:25:47,475.86,480.31,463.26,470.26,47241232
2025-09-11 02:25:47,470.26,473.54,461.27,461.59,48953983
2025-09-11 03:25:47,461.59,465.48,456.46,461.06,12984186
2025-09-11 04:25:47,461.06,463.3,452.24,455.85,22168077
2025-09-11 05:25:47,455.85,461.0,447.67,449.98,28108509
2025-09-11 06:25:47,449.98,458.02,442.73,456.35,20053553
2025-09-11 07:25:47,456.35,465.47,446.65,453.72,3575044
2025-09-11 08:25:47,453.72,468.98,445.41,462.47,18883106
2025-09-11 09:25:47,462.47,462.86,450.89,459.85,13044987
2025-09-11 10:25:47,459.85,472.51,459.1,467.72,35198719
2025-09-11 11:25:47,467.72,477.22,465.13,471.7,11144830
2025-09-11 12:25:47,471.7,476.37,460.76,462.76,37961239
2025-09-11 13:25:47,462.76,463.8,460.8,463.77,9544225
2025-09-11 14:25:47,463.77,473.22,455.12,470.72,30487573
2025-09-11 15:25:47,470.72,482.34,469.07,473.4,19149047
2025-09-11 16:25:47,473.4,474.11,461.51,466.22,38228904
2025-09-11 17:25:47,466.22,467.61,452.56,456.3,13203732
2025-09-11 18:25:47,456.3,467.1,455.85,464.21,34898021
2025-09-11 19:25:47,464.21,483.36,456.79,476.83,9952714
2025-09-11 20:25:47,476.83,477.63,463.21,471.79,17729773
2025-09-11 21:25:47,471.79,476.32,460.99,464.32,36440228
2025-09-11 22:25:47,464.32,476.47,458.04,470.67,38892891
2025-09-11 23:25:47,470.67,479.99,456.3,461.7,24477936
2025-09-12 00:25:47,461.7,467.35,459.69,463.22,36412838
2025-09-12 01:25:47,463.22,475.45,460.47,474.44,31422182
2025-09-12 02:25:47,474.44,480.64,468.11,476.44,46235976
2025-09-12 03:25:47,476.44,485.8,464.68,468.58,18251946
2025-09-12 04:25:47,468.58,478.34,467.02,475.58,38357676
2025-09-12 05:25:47,475.58,477.2,474.46,474.49,48506195
2025-09-12 06:25:47,474.49,480.97,462.69,468.72,39089269
2025-09-12 07:25:47,468.72,477.94,461.87,463.87,45253501
2025-09-12 08:25:47,463.87,484.28,457.86,477.72,24806904
2025-09-12 09:25:47,477.72,482.8,476.35,480.57,32410335
2025-09-12 10:25:47,480.57,483.2,471.63,475.93,12856498
2025-09-12 11:25:47,475.93,493.77,466.63,487.38,48799925
2025-09-12 12:25:47,487.38,501.23,487.38,493.32,27007560
2025-09-12 13:25:47,493.32,511.22,492.53,507.86,39930374
2025-09-12 14:25:47,507.86,508.26,489.52,499.08,9454308
2025-09-12 15:25:47,499.08,502.94,492.98,502.2,25666377
2025-09-12 16:25:47,502.2,513.85,492.46,506.84,46611553
2025-09-12 17:25:47,506.84,508.74,496.11,505.17,18515290
2025-09-12 18:25:47,505.17,513.16,493.25,499.92,36953281
2025-09-12 19:25:47,499.92,504.69,482.25,489.38,7455236
2025-09-12 20:25:47,489.38,494.76,481.66,487.04,14628462
2025-09-12 21:25:47,487.04,499.31,481.71,491.84,28501293
2025-09-12 22:25:47,491.84,493.09,472.8,479.47,7952274
2025-09-12 23:25:47,479.47,494.62,474.52,487.48,24490870
2025-09-13 00:25:47,487.48,496.63,477.2,477.72,19867107
2025-09-13 01:25:47,477.72,478.23,463.16,467.08,5977102
2025-09-13 02:25:47,467.08,469.78,463.06,465.5,10917466
2025-09-13 03:25:47,465.5,467.05,453.62,458.14,47274776
2025-09-13 04:25:47,458.14,467.12,443.66,450.37,24227754
2025-09-13 05:25:47,450.37,454.89,440.33,445.64,47281380
2025-09-13 06:25:47,445.64,454.55,443.82,445.93,18563048
2025-09-13 07:25:47,445.93,452.95,436.79,439.64,33358089
2025-09-13 08:25:47,439.64,451.41,439.57,447.88,8154102
2025-09-13 09:25:47,447.88,456.65,440.43,441.47,12341053
2025-09-13 10:25:47,441.47,441.73,433.88,437.51,17476011
2025-09-13 11:25:47,437.51,443.8,436.87,436.88,14495817
2025-09-13 12:25:47,436.88,450.85,433.12,443.34,16227909
2025-09-13 13:25:47,443.34,447.19,435.51,439.04,16874025
2025-09-13 14:25:47,439.04,452.68,430.29,445.8,26642242
2025-09-13 15:25:47,445.8,453.95,438.93,441.61,17747484
2025-09-13 16:25:47,441.61,458.67,441.16,453.39,22421627
2025-09-13 17:25:47,453.39,456.09,445.6,453.26,10666707
2025-09-13 18:25:47,453.26,469.2,445.9,463.27,27177311
2025-09-13 19:25:47,463.27,473.73,462.92,473.66,38426609
2025-09-13 20:25:47,473.66,480.08,465.07,467.46,33833039
2025-09-13 21:25:47,467.46,489.01,466.8,481.32,2419101
2025-09-13 22:25:47,481.32,494.33,471.84,490.71,29612367
2025-09-13 23:25:47,490.71,499.71,474.25,476.18,20173314
2025-09-14 00:25:47,476.18,487.79,466.79,487.31,5480649
2025-09-14 01:25:47,487.31,495.64,478.49,488.53,4891498
2025-09-14 02:25:47,488.53,494.59,476.6,481.48,31878200
2025-09-14 03:25:47,481.48,487.97,462.6,469.13,1790827
2025-09-14 04:25:47,469.13,470.74,457.7,464.46,12869654
2025-09-14 05:25:47,464.46,483.97,460.66,477.78,44888296
2025-09-14 06:25:47,477.78,484.82,468.47,483.82,44080970
2025-09-14 07:25:47,483.82,496.5,477.57,493.33,45439253
2025-09-14 08:25:47,493.33,501.76,487.98,489.33,25063968
2025-09-14 09:25:47,489.33,498.83,484.42,491.77,42495278
2025-09-14 10:25:47,491.77,497.88,477.64,478.73,21331580
2025-09-14 11:25:47,478.73,491.88,477.17,484.45,26773205
2025-09-14 12:25:47,484.45,489.04,482.53,486.58,16643260
2025-09-14 13:25:47,486.58,488.57,468.03,477.16,44216525
2025-09-14 14:25:47,477.16,488.0,471.74,484.5,20214963
2025-09-14 15:25:47,484.5,494.13,478.95,482.96,15875635
2025-09-14 16:25:47,482.96,486.85,474.62,486.28,47575265
2025-09-14 17:25:47,486.28,486.64,471.55,478.95,9521923
2025-09-14 18:25:47,478.95,487.09,470.71,481.8,42507323
2025-09-14 19:25:47,481.8,491.36,473.03,473.77,11022537
2025-09-14 20:25:47,473.77,482.54,469.44,472.88,33531979
2025-09-14 21:25:47,472.88,481.96,469.5,480.14,6493226
2025-09-14 22:25:47,480.14,495.75,476.76,488.53,9007444
2025-09-14 23:25:47,488.53,502.77,484.45,493.45,39634500
2025-09-15 00:25:47,493.45,494.84,489.5,492.81,11625503
2025-09-15 01:25:47,492.81,504.07,484.81,498.46,34712503
2025-09-15 02:25:47,498.46,504.79,487.72,494.57,11411075
2025-09-15 03:25:47,494.57,500.01,491.06,496.84,24928826
2025-09-15 04:25:47,496.84,505.7,493.36,494.6,20550586
2025-09-15 05:25:47,494.6,516.16,484.97,508.3,4379719
2025-09-15 06:25:47,508.3,508.76,499.9,508.71,36233323
2025-09-15 07:25:47,508.71,518.2,501.38,506.95,37562910
2025-09-15 08:25:47,506.95,518.17,500.15,512.33,13848490
2025-09-15 09:25:47,512.33,521.26,511.35,516.38,22556520
2025-09-15 10:25:47,516.38,522.56,513.08,518.16,20553139
2025-09-15 11:25:47,518.16,526.58,494.38,503.79,32187854
2025-09-15 12:25:47,503.79,509.24,502.3,505.1,38685961
2025-09-15 13:25:47,505.1,514.72,492.6,502.4,27583800
2025-09-15 14:25:47,502.4,502.91,488.38,495.69,37840071
2025-09-15 15:25:47,495.69,497.0,487.76,490.81,4573568
2025-09-15 16:25:47,490.81,493.9,479.24,486.66,35755580
2025-09-15 17:25:47,486.66,487.95,477.16,487.06,37360250
2025-09-15 18:25:47,487.06,496.09,477.15,485.59,29941999
2025-09-15 19:25:47,485.59,498.48,477.18,489.89,46418538
2025-09-15 20:25:47,489.89,512.73,483.42,504.02,9438305
2025-09-15 21:25:47,504.02,506.98,488.27,489.65,31605453
2025-09-15 22:25:47,489.65,494.95,481.79,485.54,21740688
2025-09-15 23:25:47,485.54,491.86,482.77,488.32,44461419
