time,open,high,low,close,volume
2024-09-07 11:25:47,2370.1,2375.09,2289.77,2305.76,8743702
2024-09-07 15:25:47,2305.76,2377.72,2301.88,2342.79,37048735
2024-09-07 19:25:47,2342.79,2346.47,2277.73,2323.35,33739245
2024-09-07 23:25:47,2323.35,2380.52,2279.48,2365.54,17827597
2024-09-08 03:25:47,2365.54,2398.07,2347.85,2352.15,13912137
2024-09-08 07:25:47,2352.15,2390.66,2307.05,2337.63,18248302
2024-09-08 11:25:47,2337.63,2341.75,2292.69,2340.19,2615869
2024-09-08 15:25:47,2340.19,2344.25,2308.91,2340.51,22701374
2024-09-08 19:25:47,2340.51,2407.94,2317.54,2387.2,3405838
2024-09-08 23:25:47,2387.2,2426.23,2288.06,2327.2,15729282
2024-09-09 03:25:47,2327.2,2369.19,2284.57,2331.12,3714028
2024-09-09 07:25:47,2331.12,2375.51,2286.01,2325.97,27135874
2024-09-09 11:25:47,2325.97,2358.82,2247.41,2257.38,32726360
2024-09-09 15:25:47,2257.38,2340.07,2220.47,2305.43,36764538
2024-09-09 19:25:47,2305.43,2313.67,2235.65,2240.03,22014115
2024-09-09 23:25:47,2240.03,2253.63,2160.39,2180.21,2553221
2024-09-10 03:25:47,2180.21,2180.52,2137.8,2158.74,29259154
2024-09-10 07:25:47,2158.74,2192.44,2091.74,2126.87,7832064
2024-09-10 11:25:47,2126.87,2136.93,2063.56,2070.18,15014076
2024-09-10 15:25:47,2070.18,2100.46,2046.88,2054.75,48958679
2024-09-10 19:25:47,2054.75,2086.46,1989.92,2029.51,9631822
2024-09-10 23:25:47,2029.51,2048.77,1934.55,1972.42,5405524
2024-09-11 03:25:47,1972.42,1989.96,1939.33,1969.71,47848413
2024-09-11 07:25:47,1969.71,1990.56,1943.71,1970.87,34749231
2024-09-11 11:25:47,1970.87,1974.25,1927.5,1956.03,21523671
2024-09-11 15:25:47,1956.03,2037.87,1924.77,1998.17,27861130
2024-09-11 19:25:47,1998.17,2029.41,1976.25,2027.82,23881803
2024-09-11 23:25:47,2027.82,2055.03,1970.1,1986.74,25310018
2024-09-12 03:25:47,1986.74,2057.02,1962.13,2045.92,3045369
2024-09-12 07:25:47,2045.92,2067.22,1990.35,2002.13,19358445
2024-09-12 11:25:47,2002.13,2087.35,1979.69,2047.51,44210406
2024-09-12 15:25:47,2047.51,2075.98,1980.8,1990.67,2062462
2024-09-12 19:25:47,1990.67,2011.27,1981.53,1991.85,49857044
2024-09-12 23:25:47,1991.85,2055.9,1963.39,2039.41,48375749
2024-09-13 03:25:47,2039.41,2077.04,2011.04,2071.75,40319942
2024-09-13 07:25:47,2071.75,2091.71,2043.91,2048.47,15280719
2024-09-13 11:25:47,2048.47,2088.98,2010.1,2050.76,23405838
2024-09-13 15:25:47,2050.76,2086.92,1959.34,1993.39,27972692
2024-09-13 19:25:47,1993.39,2061.38,1970.16,2044.08,8344432
2024-09-13 23:25:47,2044.08,2079.77,1969.02,1987.14,34242116
2024-09-14 03:25:47,1987.14,2001.48,1955.95,1995.32,49340478
2024-09-14 07:25:47,1995.32,2028.96,1992.77,1999.69,26055830
2024-09-14 11:25:47,1999.69,2025.7,1968.38,1976.17,22827230
2024-09-14 15:25:47,1976.17,2012.27,1956.32,1983.49,42091244
2024-09-14 19:25:47,1983.49,2027.53,1948.42,1989.47,36718476
2024-09-14 23:25:47,1989.47,2023.62,1977.47,1983.11,44985890
2024-09-15 03:25:47,1983.11,2001.09,1960.35,1998.6,3771905
2024-09-15 07:25:47,1998.6,2004.45,1958.3,1994.58,9479687
2024-09-15 11:25:47,1994.58,2026.48,1962.36,2018.07,32911220
2024-09-15 15:25:47,2018.07,2041.13,1938.61,1962.57,32934587
2024-09-15 19:25:47,1962.57,1994.41,1921.21,1946.09,11465093
2024-09-15 23:25:47,1946.09,1949.93,1897.44,1912.69,30762573
2024-09-16 03:25:47,1912.69,1955.93,1887.26,1922.83,42613042
2024-09-16 07:25:47,1922.83,2007.28,1887.15,1977.85,24538876
2024-09-16 11:25:47,1977.85,2009.36,1945.8,2005.25,30098246
2024-09-16 15:25:47,2005.25,2013.17,1946.98,1971.43,18660644
2024-09-16 19:25:47,1971.43,2033.72,1959.52,2011.99,5082964
2024-09-16 23:25:47,2011.99,2069.56,1997.73,2042.21,27681703
2024-09-17 03:25:47,2042.21,2125.74,2013.65,2101.73,20126412
2024-09-17 07:25:47,2101.73,2102.04,2025.41,2059.88,5625302
2024-09-17 11:25:47,2059.88,2101.74,2043.21,2089.47,49673544
2024-09-17 15:25:47,2089.47,2112.54,2057.16,2063.78,23160549
2024-09-17 19:25:47,2063.78,2097.45,2047.66,2083.49,31102156
2024-09-17 23:25:47,2083.49,2119.74,2056.74,2100.11,10297866
2024-09-18 03:25:47,2100.11,2161.96,2081.6,2155.67,29348823
2024-09-18 07:25:47,2155.67,2192.83,2123.31,2163.94,36425802
2024-09-18 11:25:47,2163.94,2196.15,2125.38,2149.43,10770491
2024-09-18 15:25:47,2149.43,2172.26,2118.54,2124.21,11273396
2024-09-18 19:25:47,2124.21,2189.86,2099.06,2174.63,11631862
2024-09-18 23:25:47,2174.63,2198.75,2131.21,2148.73,32218037
2024-09-19 03:25:47,2148.73,2199.34,2133.62,2164.77,16794507
2024-09-19 07:25:47,2164.77,2190.16,2152.39,2183.16,5334405
2024-09-19 11:25:47,2183.16,2205.3,2158.16,2169.0,23463985
2024-09-19 15:25:47,2169.0,2256.18,2143.16,2229.15,6447569
2024-09-19 19:25:47,2229.15,2233.02,2155.27,2197.12,44039868
2024-09-19 23:25:47,2197.12,2280.57,2184.4,2255.5,11529585
2024-09-20 03:25:47,2255.5,2315.24,2233.98,2288.05,21223400
2024-09-20 07:25:47,2288.05,2325.66,2253.72,2301.47,28582454
2024-09-20 11:25:47,2301.47,2328.41,2289.29,2289.39,22865814
2024-09-20 15:25:47,2289.39,2332.22,2289.21,2325.62,20844893
2024-09-20 19:25:47,2325.62,2342.83,2242.39,2260.77,6132628
2024-09-20 23:25:47,2260.77,2321.47,2235.4,2288.48,31926875
2024-09-21 03:25:47,2288.48,2299.58,2264.97,2272.52,28702392
2024-09-21 07:25:47,2272.52,2357.87,2270.32,2313.04,14098766
2024-09-21 11:25:47,2313.04,2396.77,2286.06,2352.15,13120270
2024-09-21 15:25:47,2352.15,2371.55,2326.84,2329.33,6141772
2024-09-21 19:25:47,2329.33,2355.97,2294.12,2298.31,46222949
2024-09-21 23:25:47,2298.31,2343.6,2257.35,2301.72,16332620
2024-09-22 03:25:47,2301.72,2375.4,2273.87,2344.97,21404227
2024-09-22 07:25:47,2344.97,2439.08,2317.61,2399.95,35671792
2024-09-22 11:25:47,2399.95,2445.63,2359.83,2380.55,29176668
2024-09-22 15:25:47,2380.55,2405.31,2326.25,2362.48,1714222
2024-09-22 19:25:47,2362.48,2405.83,2291.48,2306.96,11280759
2024-09-22 23:25:47,2306.96,2338.87,2280.14,2282.87,18223318
2024-09-23 03:25:47,2282.87,2349.08,2274.85,2321.39,42570228
2024-09-23 07:25:47,2321.39,2341.58,2289.39,2319.55,7423028
2024-09-23 11:25:47,2319.55,2336.35,2260.98,2291.83,35956751
2024-09-23 15:25:47,2291.83,2322.49,2205.42,2224.57,11641416
2024-09-23 19:25:47,2224.57,2257.0,2143.54,2184.12,39858403
2024-09-23 23:25:47,2184.12,2211.16,2110.45,2142.65,33628681
2024-09-24 03:25:47,2142.65,2157.9,2110.4,2137.67,12787403
2024-09-24 07:25:47,2137.67,2215.52,2123.86,2188.19,27056560
2024-09-24 11:25:47,2188.19,2226.36,2178.12,2197.71,21517944
2024-09-24 15:25:47,2197.71,2239.59,2125.92,2155.56,11167892
2024-09-24 19:25:47,2155.56,2211.23,2135.83,2175.01,10964376
2024-09-24 23:25:47,2175.01,2251.15,2135.5,2207.5,8166592
2024-09-25 03:25:47,2207.5,2297.36,2190.13,2265.67,7324557
2024-09-25 07:25:47,2265.67,2288.41,2259.36,2259.99,32278241
2024-09-25 11:25:47,2259.99,2322.95,2240.01,2291.39,47661536
2024-09-25 15:25:47,2291.39,2314.34,2211.31,2232.03,12223632
2024-09-25 19:25:47,2232.03,2274.79,2172.37,2190.88,35194140
2024-09-25 23:25:47,2190.88,2231.75,2172.97,2216.42,43065253
2024-09-26 03:25:47,2216.42,2217.23,2184.64,2213.85,30424400
2024-09-26 07:25:47,2213.85,2246.09,2180.36,2185.77,37007637
2024-09-26 11:25:47,2185.77,2255.08,2178.1,2237.91,36484823
2024-09-26 15:25:47,2237.91,2291.06,2227.29,2285.23,5480440
2024-09-26 19:25:47,2285.23,2357.92,2255.23,2323.11,36576676
2024-09-26 23:25:47,2323.11,2377.28,2316.64,2361.84,41834743
2024-09-27 03:25:47,2361.84,2454.13,2328.13,2418.24,48171126
2024-09-27 07:25:47,2418.24,2445.09,2393.75,2438.55,3195986
2024-09-27 11:25:47,2438.55,2450.03,2359.44,2389.48,8331569
2024-09-27 15:25:47,2389.48,2398.36,2321.18,2327.24,44249595
2024-09-27 19:25:47,2327.24,2352.02,2252.97,2296.46,23046374
2024-09-27 23:25:47,2296.46,2304.04,2288.72,2296.16,35529677
2024-09-28 03:25:47,2296.16,2367.64,2259.57,2330.08,49933609
2024-09-28 07:25:47,2330.08,2356.35,2266.72,2303.2,26315592
2024-09-28 11:25:47,2303.2,2321.47,2259.44,2265.37,27849736
2024-09-28 15:25:47,2265.37,2275.86,2206.9,2226.51,46486585
2024-09-28 19:25:47,2226.51,2259.98,2163.84,2188.83,29213081
2024-09-28 23:25:47,2188.83,2219.98,2165.38,2172.17,9059349
2024-09-29 03:25:47,2172.17,2204.57,2148.16,2150.29,31794802
2024-09-29 07:25:47,2150.29,2155.98,2103.91,2116.19,32634830
2024-09-29 11:25:47,2116.19,2136.27,2020.94,2058.55,22223236
2024-09-29 15:25:47,2058.55,2116.55,2038.2,2096.69,34395441
2024-09-29 19:25:47,2096.69,2122.79,2091.88,2102.93,11418828
2024-09-29 23:25:47,2102.93,2111.78,2035.93,2050.92,23153493
2024-09-30 03:25:47,2050.92,2113.1,2031.82,2073.13,27112332
2024-09-30 07:25:47,2073.13,2143.72,2033.12,2105.93,40937188
2024-09-30 11:25:47,2105.93,2121.08,2032.18,2064.35,12860472
2024-09-30 15:25:47,2064.35,2089.29,2001.87,2036.02,31632552
2024-09-30 19:25:47,2036.02,2052.28,2006.89,2030.55,43397096
2024-09-30 23:25:47,2030.55,2092.1,2026.25,2079.89,19964201
2024-10-01 03:25:47,2079.89,2107.28,2079.33,2091.96,37211137
2024-10-01 07:25:47,2091.96,2185.69,2064.15,2152.53,8840440
2024-10-01 11:25:47,2152.53,2161.67,2077.75,2097.04,18124388
2024-10-01 15:25:47,2097.04,2122.14,2086.14,2097.08,43427818
2024-10-01 19:25:47,2097.08,2172.69,2058.91,2136.77,48984565
2024-10-01 23:25:47,2136.77,2143.97,2080.66,2119.71,21431397
2024-10-02 03:25:47,2119.71,2160.99,2098.21,2126.64,28394433
2024-10-02 07:25:47,2126.64,2169.22,2107.5,2148.86,6198065
2024-10-02 11:25:47,2148.86,2232.47,2137.82,2208.25,4902618
2024-10-02 15:25:47,2208.25,2218.83,2128.17,2153.35,27293641
2024-10-02 19:25:47,2153.35,2214.79,2110.51,2210.71,20696191
2024-10-02 23:25:47,2210.71,2224.41,2188.54,2223.75,16951547
2024-10-03 03:25:47,2223.75,2285.38,2210.62,2263.81,39184991
2024-10-03 07:25:47,2263.81,2294.68,2192.24,2222.05,13003291
2024-10-03 11:25:47,2222.05,2296.33,2220.26,2284.15,27897498
2024-10-03 15:25:47,2284.15,2296.58,2235.88,2241.45,6197221
2024-10-03 19:25:47,2241.45,2265.77,2202.23,2211.24,4916648
2024-10-03 23:25:47,2211.24,2239.43,2159.09,2199.97,4866294
2024-10-04 03:25:47,2199.97,2236.86,2169.23,2185.57,3630383
2024-10-04 07:25:47,2185.57,2229.26,2152.93,2192.81,43555191
2024-10-04 11:25:47,2192.81,2260.45,2187.18,2221.76,41328005
2024-10-04 15:25:47,2221.76,2236.03,2148.03,2175.58,32457024
2024-10-04 19:25:47,2175.58,2275.28,2151.71,2235.09,27193269
2024-10-04 23:25:47,2235.09,2286.03,2213.48,2284.33,46075048
2024-10-05 03:25:47,2284.33,2295.37,2267.97,2272.02,13367592
2024-10-05 07:25:47,2272.02,2307.3,2197.97,2212.01,4096509
2024-10-05 11:25:47,2212.01,2247.99,2180.09,2242.26,35645733
2024-10-05 15:25:47,2242.26,2286.46,2190.33,2200.85,27299829
2024-10-05 19:25:47,2200.85,2224.58,2094.05,2136.22,20714623
2024-10-05 23:25:47,2136.22,2214.14,2102.94,2186.34,49582960
2024-10-06 03:25:47,2186.34,2271.0,2158.98,2251.75,29345000
2024-10-06 07:25:47,2251.75,2291.86,2162.69,2192.1,14373346
2024-10-06 11:25:47,2192.1,2274.99,2161.73,2233.36,32583720
2024-10-06 15:25:47,2233.36,2270.64,2194.3,2225.15,48241021
2024-10-06 19:25:47,2225.15,2242.9,2152.24,2176.05,30301390
2024-10-06 23:25:47,2176.05,2215.11,2100.38,2140.86,17920100
2024-10-07 03:25:47,2140.86,2207.7,2106.09,2189.77,46296996
2024-10-07 07:25:47,2189.77,2189.87,2115.93,2144.88,2076115
2024-10-07 11:25:47,2144.88,2157.04,2116.06,2145.95,32940982
2024-10-07 15:25:47,2145.95,2177.74,2114.28,2123.35,40725960
2024-10-07 19:25:47,2123.35,2152.45,2078.22,2112.55,49272540
2024-10-07 23:25:47,2112.55,2154.22,2060.8,2099.72,24300667
2024-10-08 03:25:47,2099.72,2121.99,2074.53,2112.86,31241924
2024-10-08 07:25:47,2112.86,2160.3,2076.58,2144.32,21719543
2024-10-08 11:25:47,2144.32,2221.48,2103.86,2185.6,18154552
2024-10-08 15:25:47,2185.6,2217.48,2152.36,2190.58,39115112
2024-10-08 19:25:47,2190.58,2280.78,2183.9,2254.28,35164942
2024-10-08 23:25:47,2254.28,2297.94,2213.09,2253.38,17217750
2024-10-09 03:25:47,2253.38,2285.21,2237.84,2273.69,43976825
2024-10-09 07:25:47,2273.69,2286.49,2189.96,2210.98,11953460
2024-10-09 11:25:47,2210.98,2240.22,2178.51,2179.66,29880015
2024-10-09 15:25:47,2179.66,2208.35,2130.61,2162.75,32521601
2024-10-09 19:25:47,2162.75,2183.68,2094.49,2128.91,10068563
2024-10-09 23:25:47,2128.91,2152.07,2082.95,2107.6,28130735
2024-10-10 03:25:47,2107.6,2161.13,2106.81,2130.6,44423308
2024-10-10 07:25:47,2130.6,2152.77,2062.69,2072.32,17439980
2024-10-10 11:25:47,2072.32,2097.93,2005.39,2017.96,4751937
2024-10-10 15:25:47,2017.96,2068.18,1990.3,2041.38,4848609
2024-10-10 19:25:47,2041.38,2122.36,2025.51,2097.94,21934505
2024-10-10 23:25:47,2097.94,2156.14,2093.58,2152.68,35504600
2024-10-11 03:25:47,2152.68,2172.14,2078.53,2091.67,18977591
2024-10-11 07:25:47,2091.67,2148.31,2074.12,2112.14,7392843
2024-10-11 11:25:47,2112.14,2167.47,2075.68,2148.72,41445233
2024-10-11 15:25:47,2148.72,2229.35,2135.64,2203.85,32295756
2024-10-11 19:25:47,2203.85,2237.19,2145.55,2183.16,43388756
2024-10-11 23:25:47,2183.16,2217.99,2109.93,2149.53,5873902
2024-10-12 03:25:47,2149.53,2177.28,2146.74,2147.82,6556427
2024-10-12 07:25:47,2147.82,2163.31,2080.63,2091.08,2910932
2024-10-12 11:25:47,2091.08,2146.17,2067.21,2124.48,20928828
2024-10-12 15:25:47,2124.48,2151.71,2074.59,2103.5,43642219
2024-10-12 19:25:47,2103.5,2140.84,2023.19,2051.05,45719572
2024-10-12 23:25:47,2051.05,2064.92,2050.29,2054.93,20792038
2024-10-13 03:25:47,2054.93,2094.56,2040.94,2071.66,11893104
2024-10-13 07:25:47,2071.66,2156.26,2066.14,2130.15,47176102
2024-10-13 11:25:47,2130.15,2136.63,2086.06,2086.12,28836341
2024-10-13 15:25:47,2086.12,2148.0,2052.72,2129.61,18467178
2024-10-13 19:25:47,2129.61,2152.23,2121.67,2149.79,29654891
2024-10-13 23:25:47,2149.79,2212.8,2146.35,2194.21,2162058
2024-10-14 03:25:47,2194.21,2221.3,2156.14,2165.81,40975832
2024-10-14 07:25:47,2165.81,2241.65,2141.11,2204.06,32468461
2024-10-14 11:25:47,2204.06,2234.38,2186.63,2212.93,3091320
2024-10-14 15:25:47,2212.93,2220.48,2183.33,2190.34,23257333
2024-10-14 19:25:47,2190.34,2230.88,2159.48,2177.84,38806324
2024-10-14 23:25:47,2177.84,2215.1,2112.24,2124.67,37935695
2024-10-15 03:25:47,2124.67,2178.83,2116.31,2146.5,7519392
2024-10-15 07:25:47,2146.5,2153.82,2104.42,2151.98,40119271
2024-10-15 11:25:47,2151.98,2188.68,2110.66,2166.76,20110441
2024-10-15 15:25:47,2166.76,2227.28,2152.96,2196.18,35652035
2024-10-15 19:25:47,2196.18,2245.25,2160.78,2235.06,23607267
2024-10-15 23:25:47,2235.06,2236.87,2162.88,2186.9,28881894
2024-10-16 03:25:47,2186.9,2222.93,2170.75,2189.08,48221337
2024-10-16 07:25:47,2189.08,2243.25,2157.11,2233.95,41512733
2024-10-16 11:25:47,2233.95,2311.2,2194.79,2284.27,46453216
2024-10-16 15:25:47,2284.27,2348.48,2281.15,2305.03,29324292
2024-10-16 19:25:47,2305.03,2312.1,2222.84,2244.28,17427493
2024-10-16 23:25:47,2244.28,2276.44,2201.78,2204.51,48154889
2024-10-17 03:25:47,2204.51,2285.85,2188.77,2267.41,44137379
2024-10-17 07:25:47,2267.41,2351.39,2226.21,2330.69,34990474
2024-10-17 11:25:47,2330.69,2373.96,2295.58,2339.78,36184266
2024-10-17 15:25:47,2339.78,2365.43,2272.92,2301.59,25389261
2024-10-17 19:25:47,2301.59,2322.87,2229.72,2252.57,42347710
2024-10-17 23:25:47,2252.57,2257.09,2152.08,2187.91,13965601
2024-10-18 03:25:47,2187.91,2193.95,2127.76,2166.2,9546564
2024-10-18 07:25:47,2166.2,2219.57,2128.04,2185.91,49678811
2024-10-18 11:25:47,2185.91,2218.22,2150.3,2205.26,49410431
2024-10-18 15:25:47,2205.26,2240.27,2164.88,2239.27,21122152
2024-10-18 19:25:47,2239.27,2257.52,2202.07,2241.98,20233153
2024-10-18 23:25:47,2241.98,2279.95,2212.62,2242.88,10106485
2024-10-19 03:25:47,2242.88,2341.76,2214.35,2296.29,21971462
2024-10-19 07:25:47,2296.29,2328.56,2190.15,2227.42,5629513
2024-10-19 11:25:47,2227.42,2264.86,2212.7,2227.07,34302379
2024-10-19 15:25:47,2227.07,2230.8,2128.13,2165.98,26812735
2024-10-19 19:25:47,2165.98,2192.77,2144.54,2162.85,35423942
2024-10-19 23:25:47,2162.85,2184.39,2100.35,2101.32,38595249
2024-10-20 03:25:47,2101.32,2126.16,2082.27,2106.23,6889266
2024-10-20 07:25:47,2106.23,2181.19,2067.03,2160.98,41471701
2024-10-20 11:25:47,2160.98,2195.54,2100.41,2136.82,46712243
2024-10-20 15:25:47,2136.82,2226.56,2108.76,2196.77,34919601
2024-10-20 19:25:47,2196.77,2227.38,2170.67,2198.49,1090964
2024-10-20 23:25:47,2198.49,2263.04,2156.97,2238.19,4297881
2024-10-21 03:25:47,2238.19,2260.15,2173.88,2198.84,39479983
2024-10-21 07:25:47,2198.84,2202.71,2151.02,2177.6,45689489
2024-10-21 11:25:47,2177.6,2204.36,2159.12,2171.81,2791191
2024-10-21 15:25:47,2171.81,2190.84,2153.11,2182.67,21105475
2024-10-21 19:25:47,2182.67,2228.88,2159.65,2216.4,1620474
2024-10-21 23:25:47,2216.4,2287.33,2187.79,2256.59,12529967
2024-10-22 03:25:47,2256.59,2357.75,2247.28,2312.95,5020496
2024-10-22 07:25:47,2312.95,2344.36,2306.43,2343.4,19326646
2024-10-22 11:25:47,2343.4,2412.82,2317.42,2406.8,19492608
2024-10-22 15:25:47,2406.8,2486.93,2405.69,2442.06,44403299
2024-10-22 19:25:47,2442.06,2527.02,2441.22,2501.41,30150229
2024-10-22 23:25:47,2501.41,2531.61,2483.75,2521.31,10439713
2024-10-23 03:25:47,2521.31,2588.09,2481.87,2541.84,34455882
2024-10-23 07:25:47,2541.84,2579.92,2481.18,2507.53,3528352
2024-10-23 11:25:47,2507.53,2516.27,2456.44,2484.26,24324437
2024-10-23 15:25:47,2484.26,2528.67,2437.06,2483.95,28756852
2024-10-23 19:25:47,2483.95,2570.84,2446.3,2534.5,34109155
2024-10-23 23:25:47,2534.5,2609.02,2490.06,2567.95,42644700
2024-10-24 03:25:47,2567.95,2594.39,2548.65,2551.52,25199749
2024-10-24 07:25:47,2551.52,2606.43,2541.49,2591.87,39950971
2024-10-24 11:25:47,2591.87,2626.82,2564.22,2613.75,46461964
2024-10-24 15:25:47,2613.75,2664.66,2607.46,2633.66,43627072
2024-10-24 19:25:47,2633.66,2688.16,2620.91,2638.24,41674839
2024-10-24 23:25:47,2638.24,2689.83,2610.31,2616.28,34435823
2024-10-25 03:25:47,2616.28,2701.5,2574.49,2660.3,10750608
2024-10-25 07:25:47,2660.3,2745.66,2629.46,2728.37,40591356
2024-10-25 11:25:47,2728.37,2777.52,2659.39,2663.21,11896327
2024-10-25 15:25:47,2663.21,2720.23,2652.08,2709.35,2403377
2024-10-25 19:25:47,2709.35,2740.79,2601.85,2645.26,8976514
2024-10-25 23:25:47,2645.26,2667.74,2625.26,2639.62,19337753
2024-10-26 03:25:47,2639.62,2691.68,2577.22,2606.25,49676662
2024-10-26 07:25:47,2606.25,2612.28,2548.58,2590.9,1912861
2024-10-26 11:25:47,2590.9,2629.24,2521.71,2558.24,29603022
2024-10-26 15:25:47,2558.24,2571.76,2480.16,2524.7,3918048
2024-10-26 19:25:47,2524.7,2628.94,2506.19,2596.08,2005811
2024-10-26 23:25:47,2596.08,2639.67,2497.57,2542.4,7009601
2024-10-27 03:25:47,2542.4,2573.69,2492.97,2495.36,48182277
2024-10-27 07:25:47,2495.36,2563.97,2459.51,2539.66,18291008
2024-10-27 11:25:47,2539.66,2607.67,2531.19,2603.99,15884343
2024-10-27 15:25:47,2603.99,2638.5,2602.72,2613.81,24888714
2024-10-27 19:25:47,2613.81,2637.05,2604.61,2610.17,14677671
2024-10-27 23:25:47,2610.17,2618.81,2531.13,2542.97,1888182
2024-10-28 03:25:47,2542.97,2648.48,2500.95,2603.02,47212116
2024-10-28 07:25:47,2603.02,2636.41,2547.06,2599.0,24819619
2024-10-28 11:25:47,2599.0,2675.55,2568.67,2632.74,34177785
2024-10-28 15:25:47,2632.74,2695.54,2593.62,2669.61,13100965
2024-10-28 19:25:47,2669.61,2734.48,2658.96,2683.3,6789650
2024-10-28 23:25:47,2683.3,2696.09,2643.27,2685.46,38668659
2024-10-29 03:25:47,2685.46,2717.22,2583.89,2631.09,27087203
2024-10-29 07:25:47,2631.09,2749.2,2623.84,2704.87,25783935
2024-10-29 11:25:47,2704.87,2736.7,2616.26,2637.77,25948637
2024-10-29 15:25:47,2637.77,2682.88,2592.29,2656.91,6460311
2024-10-29 19:25:47,2656.91,2678.46,2592.23,2593.14,8531317
2024-10-29 23:25:47,2593.14,2689.69,2557.33,2638.8,1941514
2024-10-30 03:25:47,2638.8,2650.66,2519.45,2569.11,27047154
2024-10-30 07:25:47,2569.11,2601.95,2524.24,2593.65,48649736
2024-10-30 11:25:47,2593.65,2638.23,2591.97,2637.86,40567815
2024-10-30 15:25:47,2637.86,2659.02,2517.43,2564.31,42872368
2024-10-30 19:25:47,2564.31,2565.34,2496.42,2508.26,35845388
2024-10-30 23:25:47,2508.26,2576.8,2490.64,2551.04,16258858
2024-10-31 03:25:47,2551.04,2594.04,2454.87,2479.77,29757512
2024-10-31 07:25:47,2479.77,2526.15,2424.62,2468.98,39528366
2024-10-31 11:25:47,2468.98,2487.61,2424.74,2432.28,20049647
2024-10-31 15:25:47,2432.28,2503.83,2412.39,2478.42,26541839
2024-10-31 19:25:47,2478.42,2570.0,2471.1,2520.8,40548030
2024-10-31 23:25:47,2520.8,2604.26,2509.63,2557.14,45817628
2024-11-01 03:25:47,2557.14,2574.55,2512.28,2564.19,18065838
2024-11-01 07:25:47,2564.19,2631.49,2561.23,2580.97,31549112
2024-11-01 11:25:47,2580.97,2609.18,2556.19,2596.7,26849109
2024-11-01 15:25:47,2596.7,2608.14,2542.41,2545.66,49087682
2024-11-01 19:25:47,2545.66,2586.71,2458.68,2487.95,1575245
2024-11-01 23:25:47,2487.95,2498.71,2438.87,2489.15,28381467
2024-11-02 03:25:47,2489.15,2540.35,2455.15,2491.96,31527691
2024-11-02 07:25:47,2491.96,2511.2,2420.13,2466.14,18619339
2024-11-02 11:25:47,2466.14,2472.04,2464.29,2467.16,15825272
